sample_id,source_dataset,original_path,destination_path,original_class,nivara_class,split,width,height,channels,file_size,sha256,duplicate_group,license_source,exclusion_reason
1,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash10.jpg,train\garbage_waste\garbage_waste_000001.jpg,trash,garbage_waste,train,512,384,3,11752,5f1ee42f525810222f5afc0afa6393f9184db463b2e2414df428f9321639a028,,License verification required — obtained from Kaggle; check original dataset license,
87,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass116.jpg,train\garbage_waste\garbage_waste_000087.jpg,glass,garbage_waste,train,512,384,3,17865,514854d3e2a0b7e64d57c036c9794d188f6fd22da6bd67715daf90cc6f7dbecb,,License verification required — obtained from Kaggle; check original dataset license,
88,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic150.jpg,train\garbage_waste\garbage_waste_000088.jpg,plastic,garbage_waste,train,512,384,3,5988,199d47eb6ffe222c8aec598467b1c9a4f5d4928f5911eb6ed0205e9378a11d92,,License verification required — obtained from Kaggle; check original dataset license,
89,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic389.jpg,train\garbage_waste\garbage_waste_000089.jpg,plastic,garbage_waste,train,512,384,3,14195,637404061a17a1ff0810d035f4473243b7351344915cd3d9e1c713a76401da8e,,License verification required — obtained from Kaggle; check original dataset license,
90,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard3.jpg,train\garbage_waste\garbage_waste_000090.jpg,cardboard,garbage_waste,train,512,384,3,21252,cdbd6d14568286cd85c1ec1fbcefc95eb2f98d1d26935b526b2f858b244f166d,,License verification required — obtained from Kaggle; check original dataset license,
91,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass338.jpg,train\garbage_waste\garbage_waste_000091.jpg,glass,garbage_waste,train,512,384,3,9505,37b42d8eb83eb9db4e31a090cb2b6959b501e202885a996ee31180a3d44c5e86,,License verification required — obtained from Kaggle; check original dataset license,
92,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper60.jpg,train\garbage_waste\garbage_waste_000092.jpg,paper,garbage_waste,train,512,384,3,12032,491eaf967ece7e09187a49d0cf2bf908c615750720905c8f2dd91171a1203ac0,,License verification required — obtained from Kaggle; check original dataset license,
93,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic67.jpg,train\garbage_waste\garbage_waste_000093.jpg,plastic,garbage_waste,train,512,384,3,16284,bac537b6725eceb69e3aa20ed650cb9540aff2543e83e9df4214394c008f48c3,,License verification required — obtained from Kaggle; check original dataset license,
94,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard356.jpg,train\garbage_waste\garbage_waste_000094.jpg,cardboard,garbage_waste,train,512,384,3,19699,38014677d0ca639b0c8a5ec235b9f7b7987cc95a77764c7dbcd5955f936b5f3e,,License verification required — obtained from Kaggle; check original dataset license,
95,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass261.jpg,train\garbage_waste\garbage_waste_000095.jpg,glass,garbage_waste,train,512,384,3,11289,77b7a8178f4e782c80435a4b8680084a33f3a708efcb8663419d023044e56a27,,License verification required — obtained from Kaggle; check original dataset license,
96,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass190.jpg,train\garbage_waste\garbage_waste_000096.jpg,glass,garbage_waste,train,512,384,3,14632,c7b458fbf7d599114f5ea87726a6dbc007c748aea8e8c65819ac171550aa1bc9,,License verification required — obtained from Kaggle; check original dataset license,
97,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard293.jpg,train\garbage_waste\garbage_waste_000097.jpg,cardboard,garbage_waste,train,512,384,3,14848,33355577b83c41982cf47d4f28ef2d977af0c7e596a3dae45170b6bb40fe9e63,,License verification required — obtained from Kaggle; check original dataset license,
98,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper369.jpg,train\garbage_waste\garbage_waste_000098.jpg,paper,garbage_waste,train,512,384,3,35774,a6b659138d8904930078cbcf24bf0793e5778b58614238b823a764b05f199e0f,,License verification required — obtained from Kaggle; check original dataset license,
99,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper55.jpg,train\garbage_waste\garbage_waste_000099.jpg,paper,garbage_waste,train,512,384,3,22593,61e4135a107681ed768c845a1c5944dff554041fce30e8ff2263be7f1f684b6b,,License verification required — obtained from Kaggle; check original dataset license,
100,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal230.jpg,train\garbage_waste\garbage_waste_000100.jpg,metal,garbage_waste,train,512,384,3,19366,58200416ab0635a386c6c5917c8f9e170dec6e9266d04c984a0e7e1f2dd69dea,,License verification required — obtained from Kaggle; check original dataset license,
101,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper455.jpg,train\garbage_waste\garbage_waste_000101.jpg,paper,garbage_waste,train,512,384,3,22687,ff8505d60892033473294569da6b0d6a215340c17fccb27bace9e3e3fbc26c13,,License verification required — obtained from Kaggle; check original dataset license,
102,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic470.jpg,train\garbage_waste\garbage_waste_000102.jpg,plastic,garbage_waste,train,512,384,3,14723,9fc537c06129c55815ffad37149a24f8c7c5e914f270ef40a44838f65d7f7da9,,License verification required — obtained from Kaggle; check original dataset license,
103,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard34.jpg,train\garbage_waste\garbage_waste_000103.jpg,cardboard,garbage_waste,train,512,384,3,23673,982207d4815396370f8b1db6bcf2aa9fe1c10daf873ef31e0a94e712e21df398,,License verification required — obtained from Kaggle; check original dataset license,
104,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard250.jpg,train\garbage_waste\garbage_waste_000104.jpg,cardboard,garbage_waste,train,512,384,3,24654,db13544f3b344b8f49b2c2da857ad0aabe503fbae3a08c7ac4526bd86ea27a1b,,License verification required — obtained from Kaggle; check original dataset license,
105,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic308.jpg,train\garbage_waste\garbage_waste_000105.jpg,plastic,garbage_waste,train,512,384,3,15145,6c2a19b3e15d505d6c00836d15c8c1e68c337e909289f0cdb1fa1e715bdd0e4c,,License verification required — obtained from Kaggle; check original dataset license,
106,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash73.jpg,train\garbage_waste\garbage_waste_000106.jpg,trash,garbage_waste,train,512,384,3,16565,7997864c673bc2c4b5ce645d602dae37f1d2243be3dbf409c340b7abd1f9ab11,,License verification required — obtained from Kaggle; check original dataset license,
107,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard347.jpg,train\garbage_waste\garbage_waste_000107.jpg,cardboard,garbage_waste,train,512,384,3,17221,f4bb139bf1fbbda71918f0ca7b480fdc487db5ce2aebf22b63f664e38dea356c,,License verification required — obtained from Kaggle; check original dataset license,
108,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal371.jpg,train\garbage_waste\garbage_waste_000108.jpg,metal,garbage_waste,train,512,384,3,14179,0240d79e364cd38b6b0ae37f8fa09d5121a65e2ba21eb4229f9931346aa460c6,,License verification required — obtained from Kaggle; check original dataset license,
109,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass107.jpg,train\garbage_waste\garbage_waste_000109.jpg,glass,garbage_waste,train,512,384,3,15764,a118c8ef6673a789e1ea95e1e0257124a73b649210dedf43d56249868aff2984,,License verification required — obtained from Kaggle; check original dataset license,
110,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass202.jpg,train\garbage_waste\garbage_waste_000110.jpg,glass,garbage_waste,train,512,384,3,16913,b9f9c914ebdd06f358a2a7fe4e8f625c45665c9d6ae7c64980f9f20ee00f0d3b,,License verification required — obtained from Kaggle; check original dataset license,
111,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard28.jpg,train\garbage_waste\garbage_waste_000111.jpg,cardboard,garbage_waste,train,512,384,3,14717,3a0e12d4d8e11d8d37f4404a56e4e675cb87f17146449a5e0c779db8035c5641,,License verification required — obtained from Kaggle; check original dataset license,
112,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic69.jpg,train\garbage_waste\garbage_waste_000112.jpg,plastic,garbage_waste,train,512,384,3,19529,caa7044e8e8913d0394c7fc4007dc9f40578e57d810e345e80badc68f809954f,,License verification required — obtained from Kaggle; check original dataset license,
113,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper436.jpg,train\garbage_waste\garbage_waste_000113.jpg,paper,garbage_waste,train,512,384,3,24984,e93492852a38ad865feda57bb001923ca1102fcc0321297d331a0e36a94f80cc,,License verification required — obtained from Kaggle; check original dataset license,
114,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash74.jpg,train\garbage_waste\garbage_waste_000114.jpg,trash,garbage_waste,train,512,384,3,11573,37e7a1e4a4b3acdd91d9a4a89d25e0e2b2b5f35b972952168a2fd5e278e9addc,,License verification required — obtained from Kaggle; check original dataset license,
115,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass405.jpg,train\garbage_waste\garbage_waste_000115.jpg,glass,garbage_waste,train,512,384,3,14432,e4140946e47cea6c65cc3470024e17f369813ec3a2ad47cbff73252e5602899d,,License verification required — obtained from Kaggle; check original dataset license,
116,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal171.jpg,train\garbage_waste\garbage_waste_000116.jpg,metal,garbage_waste,train,512,384,3,18527,a614934e492c15e458ff950a50133af5ff2d73f2b53d7a49598b8e0519cdb23f,,License verification required — obtained from Kaggle; check original dataset license,
117,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard311.jpg,train\garbage_waste\garbage_waste_000117.jpg,cardboard,garbage_waste,train,512,384,3,21262,158ec60972d4e8744a17d7c303bdb4eab9c7189b28c371bc298552b2fc4d8972,,License verification required — obtained from Kaggle; check original dataset license,
118,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard206.jpg,train\garbage_waste\garbage_waste_000118.jpg,cardboard,garbage_waste,train,512,384,3,18238,b0b9350d49745175d4eb74ee742e7e82258dda7ec25eed333de1911736e6bf67,,License verification required — obtained from Kaggle; check original dataset license,
119,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal225.jpg,train\garbage_waste\garbage_waste_000119.jpg,metal,garbage_waste,train,512,384,3,16705,b36d4c7a1de6800f7802569f65fc7b6f49b15fab942943c17a33fb769458b8d2,,License verification required — obtained from Kaggle; check original dataset license,
120,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass124.jpg,train\garbage_waste\garbage_waste_000120.jpg,glass,garbage_waste,train,512,384,3,13109,316177ec6eecd3def5da9a85f80236cb5802f2829a3672bee659ca6fea2c7381,,License verification required — obtained from Kaggle; check original dataset license,
121,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass357.jpg,train\garbage_waste\garbage_waste_000121.jpg,glass,garbage_waste,train,512,384,3,15000,fc8441e7380a41222f22a908a3f144957052e7bad43e6e40ad1ca6888b987c2f,,License verification required — obtained from Kaggle; check original dataset license,
122,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard224.jpg,train\garbage_waste\garbage_waste_000122.jpg,cardboard,garbage_waste,train,512,384,3,14734,6bc53f23fa43a458e30a2f3b75ddc6eda6c02d2d2557f3034291840ccce35ddd,,License verification required — obtained from Kaggle; check original dataset license,
123,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic191.jpg,train\garbage_waste\garbage_waste_000123.jpg,plastic,garbage_waste,train,512,384,3,13993,ec065cf4559fb3b6aca7e07624d2bed44edd2495850087dde7decbf2af6a8070,,License verification required — obtained from Kaggle; check original dataset license,
